	
	
PGIM India Overnight Fund - Direct Plan - Daily Dividend Option	1000.0064
PGIM India Overnight Fund - Direct Plan - Growth Option	1192.3434
PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option	1000.6389
PGIM India Overnight Fund - Regular Plan - Daily Dividend Option	1000
PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option	1000.3949
PGIM India Overnight Fund - Regular Plan- Growth Option	1188.4133
	
	
	
quant Overnight Fund - Growth Option - Direct Plan	10.533
quant Overnight Fund - Growth Option - Regular Plan	10.5206
quant Overnight Fund - IDCW Option - Direct Plan	10.534
quant Overnight Fund - IDCW Option - Regular Plan	10.5076
	
	
	
Samco Overnight Fund - Direct Plan - Growth Option	1060.8235
Samco Overnight Fund - Regular Plan - Growth Option	1058.4032
	
	
	
SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1167.0602
SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH	3760.0186
SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1191.7395
SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1163.9840
SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH	3716.4680
SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1188.5247
	
	
	
Shriram Overnight Fund -  Direct Growth	10.6884
Shriram Overnight Fund -  Regular Fortnightly IDCW	10.0049
Shriram Overnight Fund - Direct Daily IDCW	10.0000
Shriram Overnight Fund - Direct Fortnightly IDCW	10.0046
Shriram Overnight Fund - Regular Daily IDCW	10.0000
Shriram Overnight Fund - Regular Growth	10.6773
Shriram Overnight Fund - Regular Monthly IDCW	10.0036
Shriram Overnight Fund - Regular Weekly IDCW	10.0109
	
	
	
Sundaram Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1000.0300
Sundaram Overnight Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1065.3218
Sundaram Overnight Fund Direct Plan - Growth	1227.6073
Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1042.6955
Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1042.6955
Sundaram Overnight Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1048.6942
Sundaram Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1000.0300
Sundaram Overnight Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1066.7184
Sundaram Overnight Fund Regular Plan - Growth	1222.2614
Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1039.1367
Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	1039.1367
Sundaram Overnight Fund Regular Plan - Weekly Payout of Income Distribution cum Capital Withdrawal (IDCW)	1047.5152
Sundaram Overnight Fund Unclaimed IDCW beyond three years	1000.0000
Sundaram Overnight Fund Unclaimed IDCW upto three years	1093.4353
Sundaram Overnight Fund Unclaimed Redemption  beyond three years	1000.0000
Sundaram Overnight Fund Unclaimed Redemption upto three years	1093.4221
	
	
	
TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   	1000.0000
TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   	1000.0000
Tata Overnight Fund-Direct Plan-Growth	1218.7114
Tata Overnight Fund-Regular Plan-Growth	1212.8242
	
	
	
TRUST MF OVERNIGHT FUND-DIRECT PLAN-DAILY IDCW REINVESTMENT	1094.108
TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH	1094.0962
TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT	1093.494
TRUST MF OVERNIGHT FUND-REGULAR-GROWTH	1093.184
	
	
	
Union Overnight Fund - Direct Plan - Daily IDCW Option	1000.7630
Union Overnight Fund - Direct Plan - Growth Option	1216.2411
Union Overnight Fund - Direct Plan - Monthly IDCW Option	1004.7324
Union Overnight Fund - Regular Plan - Daily IDCW Option	1001.2517
Union Overnight Fund - Regular Plan - Growth Option	1210.8940
Union Overnight Fund - Regular Plan - Monthly IDCW Option	1004.6725
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years	1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years	1096.5169
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years	1000.0000
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years	1096.4945
	
	
	
UTI - Overnight  Fund - Regular Plan - Growth Option	3131.0487
UTI - Overnight Fund - Direct Plan - Growth Option	3162.1914
UTI Overnight Fund - Direct Plan - Daily IDCW	1371.6621
UTI Overnight Fund - Direct Plan - Periodic IDCW	1659.5587
UTI Overnight Fund - Regular Plan - Daily IDCW	1370.8617
UTI Overnight Fund - Regular Plan - Periodic IDCW	1613.0066
	
	
	
	
	
Aditya Birla Sun Life Short Term Fund - DIRECT - IDCW	12.3933
Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan	44.3147
Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan	41.418
Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW	17.2163
Aditya Birla Sun Life Short Term Fund - REGULAR - Quarterly IDCW	10.6868
Aditya Birla Sun Life Short Term Fund-Quarterly-IDCW-Direct	11.2092
	
	
	
Axis Short Term Fund - Direct Plan - Growth Option	29.0021
Axis Short Term Fund - Direct Plan - Monthly IDCW	10.0548
Axis Short Term Fund - Direct Plan - Regular IDCW	17.7452
Axis Short Term Fund - Direct Plan - Weekly IDCW	10.2626
Axis Short Term Fund - Regular Plan - Bonus Option	22.3737
Axis Short Term Fund - Regular Plan - Growth Option	26.8369
Axis Short Term Fund - Regular Plan - Monthly IDCW	10.2350
Axis Short Term Fund - Regular Plan - Regular IDCW	17.9534
Axis Short Term Fund - Regular Plan - Weekly IDCW	10.4140
Axis Short Term Fund - Retail Plan - Growth Option	26.5355
Axis Short Term Fund - Retail Plan - Monthly IDCW	10.0499
Axis Short Term Fund - Retail Plan - Weekly IDCW	10.2440
	
	
	
BANDHAN Bond Fund - Short Term - Direct Plan - Annual IDCW	11.0298
BANDHAN Bond Fund - Short Term - Direct Plan - Quarterly IDCW	10.5536
BANDHAN Bond Fund - Short Term - Regular Plan - Annual IDCW	10.8033
BANDHAN Bond Fund - Short Term - Regular Plan - Fortnightly IDCW	10.4349
BANDHAN Bond Fund - Short Term - Regular Plan - Periodic IDCW	18.4117
BANDHAN Bond Fund - Short Term - Regular Plan - Quarterly IDCW	10.6345
BANDHAN Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend	14.25207048
BANDHAN Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend	11.21885202
BANDHAN Bond Fund - Short Term Plan - Plan C  - Growth	18.70210837
BANDHAN Bond Fund - Short Term Plan - Plan C  - Monthly Dividend	14.74155325
BANDHAN Bond Fund - Short Term Plan - Plan D - Growth	22.16392015
BANDHAN Bond Fund - Short Term Plan - Plan D - Monthly Dividend	17.71169997
BANDHAN Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend	12.03375677
BANDHAN Bond Fund - Short Term-Direct Plan-Fortnightly IDCW	10.3917
BANDHAN Bond Fund - Short Term-Direct Plan-Growth	52.6786
BANDHAN Bond Fund - Short Term-Direct Plan-Monthly IDCW	10.4000
BANDHAN Bond Fund - Short Term-Direct Plan-Periodic IDCW	19.0173
	
	
	
BANK OF INDIA Short Term Income Fund-Direct Plan- Growth	24.9241
BANK OF INDIA Short Term Income Fund-Direct Plan- Monthly IDCW	12.1192
BANK OF INDIA Short Term Income Fund-Direct Plan- Quarterly IDCW	11.4911
BANK OF INDIA Short Term Income Fund-Regular Plan- Growth	23.1510
BANK OF INDIA Short Term Income Fund-Regular Plan- Monthly IDCW	11.8795
BANK OF INDIA Short Term Income Fund-Regular Plan- Quarterly IDCW	11.7068
	
	
	
Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth Option	27.3525
Baroda BNP Paribas Short Duration Fund - Direct Plan - Monthly IDCW Option	10.2548
Baroda BNP Paribas Short Duration Fund - Direct Plan - Quarterly IDCW	11.1159
Baroda BNP Paribas Short Duration Fund - Regular Plan - Growth Option	25.5055
Baroda BNP Paribas Short Duration Fund - Regular Plan - Monthly IDCW Option	10.1901
Baroda BNP Paribas Short Duration Fund - Regular Plan - Quarterly IDCW	10.6740
	
	
	
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION	24.1323
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)	17.0197
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment)	16.4820
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION	22.3632
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)	15.0708
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment)	14.9742
	
	
	
DSP Short Term Fund - Direct Plan - Growth	43.8065
DSP Short Term Fund - Direct Plan - IDCW	12.3058
DSP Short Term Fund - Direct Plan - IDCW - Monthly	11.5709
DSP Short Term Fund - Direct Plan - IDCW - Weekly	10.1851
DSP Short Term Fund - IDCW - Monthly	11.4824
DSP Short Term Fund - Regular Plan - Growth	40.7621
DSP Short Term Fund - Regular Plan - IDCW	12.3226
DSP Short Term Fund - Regular Plan - Regular Plan - IDCW - Weekly	10.1849
	
	
	
Franklin India Short Tem Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Retail Plan Growth Option	0.0000
Franklin India Short Term Income Plan -  Retail Plan - Direct - Monthly - IDCW	1465.7500
Franklin India Short Term Income Plan -  Retail Plan - Direct - Quarterly - IDCW	1526.9039
Franklin India Short Term Income Plan -  Retail Plan - Direct - Weekly - IDCW	1240.3343
Franklin India Short Term Income Plan -  Retail Plan - Monthly - IDCW	1436.9029
Franklin India Short Term Income Plan -  Retail Plan - Quarterly - IDCW	1494.8231
Franklin India Short Term Income Plan -  Retail Plan - Weekly - IDCW	1301.4839
Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH	5168.6698
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Institutional Plan Growth Option	0.0000
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Retail Plan Growth Option	0.0000
Franklin India Short term Income Plan- Institutional Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option	0.0000
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct-Growth Option	0.0000
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Monthly Dividend Option	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Option	0.0000
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Option	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Option	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Weekly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Weekly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Monthly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Quarterly - IDCW	0.0000
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Monthly - IDCW	0.0000
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Quarterly - IDCW	0.0000
Franklin India Short term Income Plan-Institutional Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option	0.0000
Franklin India Short-term Income Plan- Retail Plan - Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Growth Option	0.0000
Franklin India Short-Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option	0.0000
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option	0.0000
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Weekly - IDCW	0.0000
Franklin India Short-Term Income Plan-Growth	5149.4099
Franklin India Short-Term Income Plan-Institutional Plan - Growth	4256.4773
Franklin India Short-Term Income Plan-Institutional Plan - Monthly Dividend	0.0000
Franklin India Short-term Income Plan-Retail Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Weekly Dividend Option	0.0000
Franklin India Short-term Income Plan-Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Weekly - IDCW	0.0000
Franklin India Short-Term Income Plan-Weekly Bonus	0.0000
	
	
	
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund )- Regular Plan - Growth Option	1831.0363
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund) - Direct Plan - Growth Option	2060.6968
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1015.5438
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1017.1414
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1014.8098
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1016
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1022.6021
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	1014.6907
	
	
	
HDFC Short Term  Debt Fund - Fortnightly IDCW - Direct Plan	10.3234
HDFC Short Term  Debt Fund - Fortnightly IDCW Option	10.2166
HDFC Short Term  Debt Fund - Growth Option	27.7668
HDFC Short Term  Debt Fund - Growth Option - Direct Plan	28.5161
HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan	18.172
HDFC Short Term  Debt Fund - Normal IDCW Option	17.7779
	
	
	
HSBC Short Duration Fund -  Regular Plan - Monthly IDCW	11.0864
HSBC Short Duration Fund - Bonus	23.0737
HSBC Short Duration Fund - Direct Annual IDCW	12.6039
HSBC Short Duration Fund - Direct Growth	24.2562
HSBC Short Duration Fund - Direct Plan -  Monthly IDCW	11.7609
HSBC Short Duration Fund - Direct Quarterly IDCW	11.4758
HSBC Short Duration Fund - Regular Annual IDCW	12.1253
HSBC Short Duration Fund - Regular Growth	23.0745
HSBC Short Duration Fund - Regular Quarterly IDCW	10.6900
	
	
	
ICICI Prudential Short Term Fund - Bonus	42.3355
ICICI Prudential Short Term Fund - Direct Plan - Bonus	40.9620
ICICI Prudential Short Term Fund - Direct Plan - Growth Option	56.5193
ICICI Prudential Short Term Fund - Direct Plan - Half Yearly IDCW	13.7741
ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW	12.7156
ICICI Prudential Short Term Fund - Direct Plan - Reinvestment of IDCW Fortnightly	12.8230
ICICI Prudential Short Term Fund - Growth Option	52.3682
ICICI Prudential Short Term Fund - Half Yearly IDCW	13.4958
ICICI Prudential Short Term Fund - Reinvestment of IDCW Fortnightly	12.2409
ICICI Prudential Short Term Fund - Monthly IDCW	12.0986
ICICI Prudential Short Term Fund - Institutional Plan - Dividend Monthly	12.6927
ICICI Prudential Short Term Fund-Institutional Growth	43.8071
ICICI Prudential Short Term Fund-Institutional Plan-Dividend Fortnightly	12.8807
	
	
	
Invesco India Short Term Fund - Daily IDCW (Reinvestment)	1036.0305
Invesco India Short Term Fund - Direct Plan - Daily IDCW (Reinvestment)	1022.7345
Invesco India Short Term Fund - Direct Plan - Growth	3400.4384
Invesco India Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	2237.6316
Invesco India Short Term Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment)	2399.0478
Invesco India Short Term Fund - Direct Plan -Weekly IDCW (Reinvestment)	1020.4544
Invesco India Short Term Fund - Growth	3105.6413
Invesco India Short Term Fund - Monthly IDCW (Payout / Reinvestment)	1050.0153
Invesco India Short Term Fund - Plan B - Growth	3094.838
Invesco India Short Term Fund - Plan B - Monthly IDCW (Payout / Reinvestment)	2030.7194
Invesco India Short Term Fund - Plan B - Weekly IDCW (Reinvestment)	1016.8638
Invesco India Short Term Fund - Weekly IDCW (Reinvestment)	1020.3587
Invesco India Short Term Fund- Discretionary IDCW (Payout / Reinvestment)	2316.6417
	
	
	
JM Short Duration Fund (Direct) - Growth	10.6803
JM Short Duration Fund (Direct) - IDCW	10.6802
JM Short Duration Fund (Regular) - Growth	10.5833
JM Short Duration Fund (Regular) - IDCW	10.5834
JM Short Term Fund (Direct) - Daily Dividend Option	14.6036
JM Short Term Fund (Direct) - Dividend Option	10.6757
JM Short Term Fund (Direct) - Growth Option	26.9629
JM Short Term Fund - Daily Dividend Option	14.0738
JM Short Term Fund - Dividend Option	10.6037
JM Short Term Fund - Growth Option	26.4425
JM Short Term Fund - Regular Plan - Daily Dividend Option	13.9335
JM Short Term Fund - Regular Plan - Dividend Option	11.6715
JM Short Term Fund - Regular Plan - Growth Option	36.0763
	
	
	
Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option	14.0035
Kotak Bond Short Term Plan - Regular Plan - Normal Dividend	10.7929
Kotak Bond Short Term Plan-(Growth)	45.5799
Kotak Bond Short Term Plan-(Growth) - Direct	49.4905
Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option)	10.0545
	
	
	
LIC MF Short Duration Fund-Direct Plan-Growth	13.4128
LIC MF Short Duration Fund-Direct Plan-IDCW	13.4128
LIC MF Short Duration Fund-Direct Plan-Monthly IDCW	13.4127
LIC MF Short Duration Fund-Direct Plan-Weekly IDCW	13.4126
LIC MF Short Duration Fund-Regular Plan-Growth	12.776
LIC MF Short Duration Fund-Regular Plan-IDCW	12.776
LIC MF Short Duration Fund-Regular Plan-Monthly IDCW	12.7761
LIC MF Short Duration Fund-Regular Plan-Weekly IDCW	12.6938
	
	
	
Mahindra Manulife Short Duration Fund - Direct Plan - IDCW	11.0162
Mahindra Manulife Short Duration Fund - Direct Plan -Growth	11.4336
Mahindra Manulife Short Duration Fund - Regular Plan - Growth	11.1558
Mahindra Manulife Short Duration Fund - Regular Plan - IDCW	10.7395
	
	
	
Mirae Asset Short Term Fund -Direct Plan- Growth	14.3978
Mirae Asset Short Term Fund Direct IDCW	14.3765
Mirae Asset Short Term Fund Regular IDCW	13.7817
Mirae Asset Short Term Fund- Regular Plan -Growth	13.7788
	
	
	
NIPPON INDIA SHORT TERM FUND - Direct Plan - IDCW Option	20.0385
NIPPON INDIA SHORT TERM FUND - Direct Plan - MONTHLY IDCW Option	11.6856
NIPPON INDIA SHORT TERM FUND - Direct Plan - QUARTERLY IDCW OPTION	15.1341
Nippon India Short Term Fund - Direct Plan Growth Plan - Growth Option	49.3068
NIPPON INDIA SHORT TERM FUND - IDCW Option	18.6444
NIPPON INDIA SHORT TERM FUND - MONTHLY IDCW Option	11.4637
NIPPON INDIA SHORT TERM FUND - QUARTERLY IDCW OPTION	14.7847
Nippon India Short Term Fund-Growth Plan	45.8393
	
	
	
PGIM India Short Duration Fund - Annual Bonus	24.3014
PGIM India Short Duration Fund - Annual Dividend	10.0598
PGIM India Short Duration Fund - Bonus	17.6687
PGIM India Short Duration Fund - Direct Plan - Growth	42.7809
PGIM India Short Duration Fund - Direct Plan - Monthly Dividend	12.1847
PGIM India Short Duration Fund - Direct Plan - Quarterly Dividend	10.802
PGIM India Short Duration Fund - Growth	39.2625
PGIM India Short Duration Fund - Half Yearly Bonus	14.7284
PGIM India Short Duration Fund - Monthly Dividend	11.4867
PGIM India Short Duration Fund - Quarterly Dividend	10.1992
PGIM India Short Maturity Fund - Direct Plan - Annual Bonus	23.5281
PGIM India Short Maturity Fund - Direct Plan - Annual Dividend	10.1326
PGIM India Short Maturity Fund - Direct Plan - Half Yearly Bonus	12.7489
PGIM India Short Maturity Fund - Direct Plan - Weekly Dividend	9.5938
PGIM India Short Maturity Fund - Institutional Plan - Growth	20.5151
PGIM India Short Maturity Fund - Premium Plus - Growth	17.8274
PGIM India Short Maturity Fund - Premium Plus - Quarterly Dividend	9.175
PGIM India Short Maturity Fund - Premium Plus Plan - Monthly Dividend	10.045
PGIM India Short Maturity Fund - Weekly Dividend	9.3589
	
	
	
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	13.1661
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	14.5151
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	13.1459
SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH	31.6908
SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	16.4880
SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH	29.4964
SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	19.8675
SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	12.9203
SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	15.4857
SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH	28.0098
SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	12.6873
SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	12.6999
	
	
	
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan - Monthly	12.9668
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Annual IDCW	13.4887
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Fortnightly IDCW	12.9018
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Halfyearly IDCW	13.6476
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Quarterly IDCW	13.7323
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Weekly IDCW	12.9018
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Fortnightly IDCW	12.8656
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Halfyearly IDCW	13.4720
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Plan Annual IDCW	13.3148
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Principal Units	13.9492
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Quarterly IDCW	13.5568
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Weekly IDCW	12.8656
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option	41.3629
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan	38.6164
Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option - Monthly	12.9259
	
	
	
Tata Short Term Bond Fund - Direct Plan - Growth Option	45.8304
Tata Short Term Bond Fund -Regular Plan- Growth Option	42.0419
Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option	20.8124
Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option	24.3156
Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option	18.9842
Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option	22.2748
	
	
	
TRUSTMF Short Term Fund-Direct Plan-Growth	1107.9564
TRUSTMF Short Term Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal	1042.5547
TRUSTMF Short Term Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal	1051.266
TRUSTMF Short Term Fund-Direct Plan-Weekly Income Distribution Cum Capital Withdrawal	1033.5001
TRUSTMF Short Term Fund-Regular Plan-Growth	1096.3134
TRUSTMF Short Term Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal	1034.7019
TRUSTMF Short Term Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal	1039.6622
TRUSTMF Short Term Fund-Regular Plan-Weekly Income Distribution Cum Capital Withdrawal	1029.6144
	
	
	
UTI - Short Term Income Fund - Direct Plan - Growth Option	29.1437
UTI - Short Term Income Fund - Direct Plan - Half Yearly Dividend Option	11.9264
UTI - Short Term Income Fund - Discontinued Regular Option - Dividend Sub Option	20.6488
UTI - Short Term Income Fund - Discontinued Regular Option -Growth Sub Option	39.0614
UTI - Short Term Income Fund - Regular Plan - Growth Option	27.6306
UTI Short Term Income Fund - Direct Plan - Annual IDCW	12.328
UTI Short Term Income Fund - Direct Plan - Flexi IDCW	16.0972
UTI Short Term Income Fund - Direct Plan - Monthly IDCW	10.485
UTI Short Term Income Fund - Direct Plan - Quarterly IDCW	16.4787
UTI Short Term Income Fund - Regular Plan - Annual IDCW	12.2191
UTI Short Term Income Fund - Regular Plan - Flexi IDCW	15.7772
UTI Short Term Income Fund - Regular Plan - Half-Yearly IDCW	11.8357
